TITLE     = "Periodic hill 257x129"
VARIABLES = "x corner"
"y corner"
ZONE T="I257_J129_g3.60_a0.5"
 I=257, J=129, K=1,F=POINT
DT=(DOUBLE DOUBLE )
  2.457833334142248E-01  2.784425142338182E-02
  2.464763125161111E-01  2.794026187735653E-02
  2.471685819771598E-01  2.800937703042270E-02
  2.478605931069986E-01  2.805578177096151E-02
  2.485521281689116E-01  2.808361432918704E-02
  2.492428516189281E-01  2.809006929267261E-02
  2.499326203309959E-01  2.809006929267261E-02
  2.506219027309480E-01  2.809006929267261E-02
  2.513110407269725E-01  2.809006929267262E-02
  2.520000062613549E-01  2.809006929267261E-02
 -1.047740006000000E-09  2.818503843136452E-02
  6.891376074243471E-04  2.818503843136452E-02
  1.378362963641744E-03  2.818503843136453E-02
  2.067978743797850E-03  2.818503843136452E-02
  2.758649221440288E-03  2.818503843136452E-02
  3.451009339166607E-03  2.817859384862371E-02
  4.144881145498986E-03  2.815080741296887E-02
  4.839821095093975E-03  2.810447977618961E-02
  5.535562504854968E-03  2.803547935467267E-02
  6.232562268637751E-03  2.793962844998573E-02
  6.931344607384362E-03  2.781258012511099E-02
  7.631124100805819E-03  2.765031678155301E-02
  8.331251072627525E-03  2.744897477191644E-02
  9.031767502411629E-03  2.720455825625762E-02
  9.734576124105169E-03  2.691214393459060E-02
  1.043607336386627E-02  2.657587844598672E-02
  1.113573060037323E-02  2.619981161215125E-02
  1.183408603038019E-02  2.578769597229456E-02
  1.253378731119767E-02  2.533966188255541E-02
  1.323211180733928E-02  2.486278086893372E-02
  1.392872905795319E-02  2.436088540180265E-02
  1.462559836800357E-02  2.383680234639148E-02
  1.532755873304104E-02  2.328778990692267E-02
  1.603385563329216E-02  2.271855646819001E-02
  1.674367628213961E-02  2.213326790785269E-02
  1.745740688946649E-02  2.153467210016054E-02
  1.817574988560690E-02  2.092474230490235E-02
  1.889850427790548E-02  2.030699535885911E-02
  1.962513153236941E-02  1.968634099811200E-02
  2.035622693176047E-02  1.906581741217595E-02
  2.109248281739034E-02  1.844773727327411E-02
  2.183410023487007E-02  1.783191541342980E-02
  2.258104761845397E-02  1.721844844157868E-02
  2.333333293346067E-02  1.660696049396812E-02
  2.409103037527622E-02  1.599708529525474E-02
  2.485455707204993E-02  1.538763908999969E-02
  2.562374507386926E-02  1.477865983698653E-02
  2.639846506262548E-02  1.416986447809639E-02
  2.717870690530508E-02  1.356082995580653E-02
  2.796488977481983E-02  1.295031808790489E-02
  2.875719464378964E-02  1.233785731772030E-02
  2.955511689321426E-02  1.172347182937197E-02
  3.035835363764796E-02  1.110667095899588E-02
  3.116713552263113E-02  1.048693656922203E-02
