# checkrho.dat — Mass Conservation Monitor
# Col1: step          — time step number
# Col2: FTT           — flow-through time
# Col3: rho_target    — target density (always 1.0)
# Col4: rho_avg       — global average density (full precision)
# Col5: rho_drift     — rho_avg - 1.0 (positive = heavier than target)
# Col6: rho_correction— mass correction applied NEXT step (= -rho_drift)
# Col7: SKIP_MC       — 0=mass correction ON, 1=mid-step correction OFF
# NOTE: |Col5| == |Col6| is EXPECTED — both are computed from the same
#       density field. Col6 = -Col5 because the correction exactly
#       compensates the drift. Check Col5 trend for mass conservation.
#
26401	0.1220	1.000000	1.000000000013e+00	+1.274891e-11	-1.274901e-11	0
26501	0.1225	1.000000	1.000000000013e+00	+1.282952e-11	-1.282965e-11	0
26601	0.1229	1.000000	1.000000000013e+00	+1.299183e-11	-1.299181e-11	0
26701	0.1234	1.000000	1.000000000013e+00	+1.334199e-11	-1.334190e-11	0
26801	0.1239	1.000000	1.000000000013e+00	+1.335798e-11	-1.335820e-11	0
26901	0.1243	1.000000	1.000000000013e+00	+1.317524e-11	-1.317511e-11	0
27001	0.1248	1.000000	1.000000000013e+00	+1.289679e-11	-1.289685e-11	0
27101	0.1252	1.000000	1.000000000013e+00	+1.255818e-11	-1.255821e-11	0
27201	0.1257	1.000000	1.000000000012e+00	+1.236722e-11	-1.236741e-11	0
27301	0.1262	1.000000	1.000000000012e+00	+1.208234e-11	-1.208209e-11	0
27401	0.1266	1.000000	1.000000000012e+00	+1.170353e-11	-1.170358e-11	0
27501	0.1271	1.000000	1.000000000011e+00	+1.124034e-11	-1.124024e-11	0
27601	0.1276	1.000000	1.000000000011e+00	+1.087064e-11	-1.087053e-11	0
27701	0.1280	1.000000	1.000000000011e+00	+1.069989e-11	-1.069978e-11	0
27801	0.1285	1.000000	1.000000000011e+00	+1.054379e-11	-1.054379e-11	0
27901	0.1289	1.000000	1.000000000011e+00	+1.051625e-11	-1.051647e-11	0
28001	0.1294	1.000000	1.000000000011e+00	+1.054801e-11	-1.054776e-11	0
28101	0.1299	1.000000	1.000000000010e+00	+1.015010e-11	-1.015030e-11	0
